Starting new run: with args Namespace(algo='ppo', alpha=0.99, clip_param=0.1, cuda=True, cuda_deterministic=False, entropy_coef=0.01, env_name='Warehouse', eps=1e-05, eval_interval=None, gae_lambda=0.95, gail=False, gail_batch_size=128, gail_epoch=5, gail_experts_dir='./gail_experts', gamma=0.99, log_dir='/tmp/gym/', log_interval=30, lr=0.00025, max_grad_norm=0.5, no_cuda=False, num_env_steps=10000000.0, num_mini_batch=1, num_processes=1, num_steps=8, ppo_epoch=4, recurrent_policy=True, save_dir='./trained_models/', save_interval=100, seed=1, use_gae=True, use_linear_lr_decay=True, use_proper_time_limits=False, value_loss_coef=1.0, yaml_file='IAM_static')
And parameters: {'env_type': 'warehouse', 'num_frames': 1, 'num_fc_layers': 2, 'num_fc_units': [512, 256], 'influence': True, 'attention': False, 'automatic_dpatch': False, 'manual_dpatch': True, 'inf_num_predictors': 73, 'dset': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72], 'inf_num_rec_units': 128, 'inf_seq_len': 8}
0,8,9,8,0.125,0.0,0,1,1.3860548436641693,2.318561851978302,-0.02497783675789833,
30,248,88,30,0.16666666666666666,0.0,0,1,1.3376997709274292,1.3832299411296844,-0.006125420331954956,
60,488,101,30,0.16666666666666666,0.0,0,1,1.3408275246620178,0.11814147792756557,-0.019530676305294037,
90,728,107,30,0.06666666666666667,0.0,0,1,1.1736415028572083,0.04955112747848034,-0.010260887444019318,
120,968,111,30,0.1,0.0,0,1,1.224791258573532,0.6531648337841034,-0.028302468359470367,
150,1208,113,30,0.1,0.0,0,1,1.0258437097072601,0.04301332216709852,-0.018443655222654343,
180,1448,114,30,0.06666666666666667,0.0,0,1,0.8563716858625412,0.04846998769789934,-0.02026239223778248,
210,1688,115,30,0.13333333333333333,0.0,0,1,0.8074814677238464,0.28880642354488373,-0.020554102957248688,
240,1928,116,30,0.03333333333333333,0.0,0,1,0.9198787808418274,0.014719348633661866,-0.021777376532554626,
270,2168,116,30,0.36666666666666664,0.0,0,1,0.8769262582063675,0.321186326444149,-0.02299504354596138,
300,2408,114,30,0.2,0.0,0,1,0.5967860072851181,0.08582836575806141,-0.015597745776176453,
330,2648,114,30,0.1,0.0,0,1,0.9404695779085159,0.02718599047511816,-0.027348242700099945,
360,2888,114,30,0.06666666666666667,0.0,0,1,0.690438374876976,0.7643687874078751,-0.02193012833595276,
390,3128,114,30,0.13333333333333333,0.0,0,1,0.3343248665332794,0.0460455734282732,-0.01718635857105255,
420,3368,113,30,0.06666666666666667,0.0,0,1,0.7414149343967438,0.025711821857839823,-0.0207403302192688,
450,3608,113,30,0.1,0.0,0,1,0.24691420048475266,0.20997494086623192,-0.003552563488483429,
480,3848,113,30,0.0,0.0,0,0,0.823479413986206,0.003996791550889611,-0.02528577670454979,
510,4088,114,30,0.1,0.0,0,1,0.7303288280963898,0.1699696183204651,-0.022182326763868332,
540,4328,114,30,0.1,0.0,0,1,0.6467605233192444,0.2056833878159523,-0.009736835956573486,
570,4568,114,30,0.16666666666666666,0.0,0,1,0.5648878514766693,0.05794907547533512,-0.012808654457330704,
600,4808,114,30,0.13333333333333333,0.0,0,1,0.5488830208778381,0.06723168212920427,-0.016968004405498505,
630,5048,114,30,0.2,0.0,0,1,0.8852070868015289,0.14944590628147125,-0.02284603752195835,
660,5288,114,30,0.16666666666666666,0.0,0,1,0.6100542545318604,0.6289232075214386,-0.012312188744544983,
690,5528,114,30,0.13333333333333333,0.0,0,1,0.38997556269168854,0.08309154771268368,-0.013731859624385834,
720,5768,114,30,0.4,0.0,0,1,0.5849974304437637,0.5765275806188583,6.284564733505249e-05,
750,6008,114,30,0.13333333333333333,0.0,0,1,0.4891507178544998,0.04189314693212509,-0.012386243790388107,
780,6248,114,30,0.23333333333333334,0.0,0,1,0.5394667983055115,0.08490017428994179,-0.025771290063858032,
810,6488,114,30,0.1,0.0,0,1,0.21349568292498589,0.12742777168750763,3.022700548171997e-05,
840,6728,114,30,0.2,0.0,0,1,0.6901146620512009,0.147584680467844,-0.02039668709039688,
870,6968,114,30,0.2,0.0,0,1,0.23205573484301567,0.2466677986085415,-0.002196796238422394,
900,7208,114,30,0.16666666666666666,0.0,0,1,0.5437214970588684,0.01340486016124487,-0.0049702078104019165,
930,7448,114,30,0.3333333333333333,0.0,0,1,0.30318140238523483,0.05949246883392334,-0.014423932880163193,
960,7688,114,30,0.23333333333333334,0.0,0,1,0.5376967638731003,0.055243464186787605,-0.009407494217157364,
990,7928,114,30,0.13333333333333333,0.0,0,1,0.19772865995764732,0.01645403215661645,-0.0033040158450603485,
1020,8168,114,30,0.16666666666666666,0.0,0,1,0.2828958034515381,0.04134122421965003,-0.004708051681518555,
1050,8408,114,30,0.13333333333333333,0.0,0,1,0.42137060314416885,0.01853478653356433,-0.022029390558600426,
1080,8648,114,30,0.2,0.0,0,1,0.3959640562534332,0.032897009048610926,-0.013401760719716549,
1110,8888,114,30,0.1,0.0,0,1,0.4109005481004715,0.0064594344003126025,-0.008380305022001266,
1140,9128,114,30,0.1,0.0,0,1,0.64285908639431,0.022236217744648457,-0.015063781291246414,
1170,9368,114,30,0.2,0.0,0,1,0.3331450745463371,0.004905084264464676,-0.012077908962965012,
1200,9608,114,30,0.16666666666666666,0.0,0,1,0.21758100017905235,0.015684722689911723,-0.00012847036123275757,
1230,9848,114,30,0.26666666666666666,0.0,0,1,0.33629095554351807,0.047730255872011185,0.0009951889514923096,
1260,10088,114,30,0.3,0.0,0,1,0.2171892262995243,0.030653844587504864,3.446638584136963e-05,
1290,10328,114,30,0.26666666666666666,0.0,0,1,0.13357053324580193,0.026142512913793325,-0.0009330287575721741,
1320,10568,114,30,0.16666666666666666,0.0,0,1,0.2157081477344036,0.08126410655677319,-0.01008913666009903,
1350,10808,114,30,0.2,0.0,0,1,0.17398592829704285,0.021289888536557555,-0.006450839340686798,
1380,11048,114,30,0.1,0.0,0,1,0.644377812743187,0.045274265110492706,-0.04761437326669693,
1410,11288,114,30,0.06666666666666667,0.0,0,1,0.3710262402892113,0.09543483331799507,-0.019659563899040222,
1440,11528,114,30,0.06666666666666667,0.0,0,1,0.11045467481017113,0.014276402071118355,-0.007061995565891266,
1470,11768,113,30,0.2,0.0,0,1,0.36781279742717743,0.05480238143354654,-0.007774174213409424,
1500,12008,114,30,0.23333333333333334,0.0,0,1,0.23212244734168053,0.007008048123680055,-0.015278719365596771,
1530,12248,114,30,0.23333333333333334,0.0,0,1,0.39619291573762894,0.025032464880496264,-0.028374839574098587,
1560,12488,114,30,0.1,0.0,0,1,0.26912880688905716,0.030090422835201025,0.0054695457220077515,
1590,12728,113,30,0.1,0.0,0,1,0.10228361934423447,0.05815215315669775,-0.006320632994174957,
1620,12968,113,30,0.3,0.0,0,1,0.1755099706351757,0.0491681843996048,-0.012442618608474731,
1650,13208,113,30,0.1,0.0,0,1,0.2498418092727661,0.020296147791668773,-0.0016059093177318573,
1680,13448,113,30,0.2,0.0,0,1,0.12313620373606682,0.027385791763663292,-0.0032918155193328857,
1710,13688,113,30,0.13333333333333333,0.0,0,1,0.3014872893691063,0.004013216937892139,-0.01187100075185299,
1740,13928,113,30,0.06666666666666667,0.0,0,1,0.1963014043867588,0.021775634959340096,-0.0062111541628837585,
1770,14168,113,30,0.26666666666666666,0.0,0,1,0.6691813915967941,1.5280324220657349,-0.014341607689857483,
1800,14408,113,30,0.16666666666666666,0.0,0,1,0.3672391250729561,0.02183780213817954,-0.014478005468845367,
1830,14648,113,30,0.23333333333333334,0.0,0,1,0.06857376918196678,0.009910841006785631,-0.0007600374519824982,
1860,14888,113,30,0.16666666666666666,0.0,0,1,0.5472903400659561,0.15104475617408752,-0.00781678780913353,
1890,15128,113,30,0.1,0.0,0,1,0.3630794808268547,0.032421475276350975,-0.0014690235257148743,
1920,15368,113,30,0.1,0.0,0,1,0.21121162921190262,0.008731143898330629,-0.005595710128545761,
1950,15608,113,30,0.2,0.0,0,1,0.25537388771772385,0.07133399695158005,-0.006543457508087158,
1980,15848,113,30,0.2,0.0,0,1,0.453549787402153,0.04378850571811199,-0.02137923240661621,
2010,16088,113,30,0.13333333333333333,0.0,0,1,0.36660347133874893,0.012926761293783784,-0.030907340347766876,
2040,16328,113,30,0.16666666666666666,0.0,0,1,0.41866499930620193,0.03199238423258066,-0.01611436903476715,
2070,16568,113,30,0.1,0.0,0,1,0.48858390003442764,0.025765480939298868,-0.00652981735765934,
2100,16808,114,30,0.13333333333333333,0.0,0,1,0.17030446231365204,0.08986150659620762,-0.0007490217685699463,
2130,17048,114,30,0.1,0.0,0,1,0.3876937925815582,0.01928050396963954,-0.007606856524944305,
2160,17288,114,30,0.13333333333333333,0.0,0,1,0.504925362765789,0.014638736844062805,-0.023619085550308228,
2190,17528,114,30,0.3333333333333333,0.0,0,1,0.2919979766011238,0.2888152226805687,-0.0217229425907135,
2220,17768,114,30,0.23333333333333334,0.0,0,1,0.20498501881957054,0.05212285928428173,-0.023624315857887268,
2250,18008,114,30,0.36666666666666664,0.0,0,1,0.16608431935310364,0.008713971357792616,-0.007507111877202988,
2280,18248,114,30,0.23333333333333334,0.0,0,1,0.06819112226366997,0.009176053805276752,-0.0014491304755210876,
2310,18488,114,30,0.3,0.0,0,1,0.2125636301934719,0.010095913195982575,-0.013793783262372017,
2340,18728,114,30,0.2,0.0,0,1,0.24813564494252205,0.0393909802660346,-0.012775547802448273,
2370,18968,114,30,0.26666666666666666,0.0,0,1,0.1325620822608471,0.022823207080364227,-0.002374257892370224,
2400,19208,114,30,0.2,0.0,0,1,0.11048049107193947,0.013773659244179726,-0.011205919086933136,
2430,19448,114,30,0.23333333333333334,0.0,0,1,0.15895557776093483,0.0711522726342082,-0.006477735936641693,
2460,19688,114,30,0.23333333333333334,0.0,0,1,0.11375902034342289,0.04381598345935345,-0.01586146652698517,
2490,19928,114,30,0.13333333333333333,0.0,0,1,0.044139337725937366,0.023511563893407583,-0.0010839924216270447,
2520,20168,114,30,0.13333333333333333,0.0,0,1,0.12914371863007545,0.013338865945115685,-0.004928575828671455,
2550,20408,114,30,0.16666666666666666,0.0,0,1,0.17661592364311218,0.026330921333283186,-0.004179127514362335,
2580,20648,114,30,0.2,0.0,0,1,0.16289231553673744,0.0068765063770115376,-0.007634203881025314,
2610,20888,114,30,0.36666666666666664,0.0,0,1,0.006843131151981652,0.015394931193441153,6.0092657804489136e-05,
2640,21128,114,30,0.13333333333333333,0.0,0,1,0.21411392837762833,0.013476227410137653,-0.02006104588508606,
2670,21368,114,30,0.3,0.0,0,1,0.13567808642983437,0.04547606222331524,-0.005275798961520195,
2700,21608,114,30,0.13333333333333333,0.0,0,1,0.11136177740991116,0.01574649289250374,-0.004472609609365463,
2730,21848,114,30,0.23333333333333334,0.0,0,1,0.14937017112970352,0.03239410603418946,-0.00125015527009964,
2760,22088,114,30,0.23333333333333334,0.0,0,1,0.22192496433854103,0.0042002770351246,-0.011602424085140228,
2790,22328,114,30,0.2,0.0,0,1,0.07888685911893845,0.0746627189218998,-0.003024257719516754,
2820,22568,114,30,0.13333333333333333,0.0,0,1,0.4020248278975487,0.025366608053445816,-0.007629044353961945,
2850,22808,114,30,0.2,0.0,0,1,0.05576462019234896,0.005435226485133171,-0.000698545016348362,
2880,23048,114,30,0.3,0.0,0,1,0.0968773327767849,0.05450124014168978,-0.006246484816074371,
2910,23288,114,30,0.13333333333333333,0.0,0,1,0.1146479956805706,0.012900394154712558,-0.016793865710496902,
2940,23528,114,30,0.2,0.0,0,1,0.31018801778554916,0.0568480733782053,-0.005629591643810272,
2970,23768,114,30,0.2,0.0,0,1,0.07696692645549774,0.004154300782829523,-0.0071897804737091064,
3000,24008,114,30,0.1,0.0,0,1,0.08006533607840538,0.07142363395541906,1.868605613708496e-05,
3030,24248,114,30,0.3,0.0,0,1,0.12926984019577503,0.0042654480785131454,-0.031154809519648552,
3060,24488,114,30,0.36666666666666664,0.0,0,1,0.0873281080275774,0.044191839173436165,-0.0002785995602607727,
3090,24728,114,30,0.16666666666666666,0.0,0,1,0.004657811019569635,0.009256454999558628,-1.1466443538665771e-05,
3120,24968,114,30,0.23333333333333334,0.0,0,1,0.1364639811217785,0.008506754180416465,-0.002467438578605652,
3150,25208,114,30,0.2,0.0,0,1,0.019496258813887835,0.0048554547829553485,-4.3064355850219727e-05,
3180,25448,114,30,0.23333333333333334,0.0,0,1,0.15936334431171417,0.009853434283286333,-0.009747594594955444,
3210,25688,114,30,0.3,0.0,0,1,0.02176830219104886,0.003053988912142813,1.9468367099761963e-05,
3240,25928,114,30,0.16666666666666666,0.0,0,1,0.03508147690445185,0.021441804245114326,-0.0010489001870155334,
3270,26168,114,30,0.13333333333333333,0.0,0,1,0.06471817009150982,0.025905270129442215,-0.006971247494220734,
3300,26408,114,30,0.23333333333333334,0.0,0,1,0.22133342549204826,0.06541223544627428,-0.013531163334846497,
3330,26648,114,30,0.26666666666666666,0.0,0,1,0.04798976518213749,0.006437782431021333,-0.00015600770711898804,
3360,26888,114,30,0.2,0.0,0,1,0.10299411229789257,0.006114382646046579,-0.00563899427652359,
3390,27128,114,30,0.23333333333333334,0.0,0,1,0.057806541211903095,0.095675528049469,-0.000843346118927002,
3420,27368,114,30,0.3,0.0,0,1,0.013782167574390769,0.020236170617863536,1.4375895261764526e-05,
3450,27608,114,30,0.2,0.0,0,1,0.25605520233511925,0.006075221695937216,-0.02425970882177353,
3480,27848,114,30,0.23333333333333334,0.0,0,1,0.180947944521904,0.046696050092577934,0.001269318163394928,
3510,28088,114,30,0.23333333333333334,0.0,0,1,0.1991666741669178,0.004692660644650459,-0.004050582647323608,
3540,28328,114,30,0.23333333333333334,0.0,0,1,0.0061315292259678245,0.004889503004960716,-3.650784492492676e-05,
3570,28568,114,30,0.13333333333333333,0.0,0,1,0.21014638245105743,0.04600238427519798,-0.007848404347896576,
3600,28808,114,30,0.2,0.0,0,1,0.07755474653095007,0.0024787785368971527,-0.008877664804458618,
