Starting new run: with args Namespace(algo='ppo', alpha=0.99, clip_param=0.1, cuda=False, cuda_deterministic=False, entropy_coef=0.01, env_name='Warehouse', eps=1e-05, eval_interval=None, fnn_hidden_sizes=[640, 256], gae_lambda=0.95, gail=False, gail_batch_size=128, gail_epoch=5, gail_experts_dir='./gail_experts', gamma=0.99, log_dir='/tmp/gym/', log_interval=100, lr=0.00025, max_grad_norm=0.5, num_env_steps=4000000.0, num_mini_batch=8, num_processes=8, num_steps=8, ppo_epoch=4, rec_hidden_size=None, recurrent_policy=False, save_dir='./trained_models/', save_interval=100, seed=20, use_gae=True, use_linear_lr_decay=True, use_proper_time_limits=False, value_loss_coef=1.0, yaml_file='FNN')
And parameters: {'name': 'FNN_warehouse', 'env_type': 'warehouse', 'num_frames': 8, 'convolutional': False, 'recurrent': False, 'influence': False}
0,64,229,64,0.09375,0.0,0,1,1.385476041585207,3.363871584646404,-0.029564018041128293,0.27898478507995605,
100,6464,271,100,0.05,0.0,0,1,1.0063455309718847,0.02370988082839176,-0.038568556192331016,23.770066022872925,
200,12864,281,100,0.16,0.0,0,1,0.4487317996099591,0.05821933934930712,-0.017057330085663125,45.629369497299194,
300,19264,282,100,0.13,0.0,0,1,0.4428636427037418,0.023574431048473343,-0.020211259718053043,68.2841808795929,
400,25664,284,100,0.25,0.0,0,1,0.26878876239061356,0.02763090313237626,-0.016129632713273168,90.19796109199524,
500,32064,288,100,0.15,0.0,0,1,0.3285384625196457,0.00973440398229286,-0.015154007938690484,111.00594735145569,
600,38464,291,100,0.2,0.0,0,1,0.3635054368060082,0.01185492897639051,-0.021538149216212332,131.92195868492126,
700,44864,292,100,0.15,0.0,0,1,0.22458474020822905,0.020473599644901697,-0.006273193983361125,153.23406720161438,
800,51264,294,100,0.15,0.0,0,1,0.13752219238085672,0.005041673801315483,-0.013702847063541412,174.06590962409973,
900,57664,295,100,0.14,0.0,0,1,0.44464817689731717,0.009248315842341981,-0.022833039227407426,194.8854730129242,
1000,64064,297,100,0.21,0.0,0,1,0.23655834805686027,0.014086030423641205,-0.01347901372355409,215.66666889190674,
1100,70464,297,100,0.19,0.0,0,1,0.31136723794043064,0.019473361899144948,-0.023545862990431488,236.60204768180847,
1200,76864,298,100,0.19,0.0,0,1,0.24975522956810892,0.009612525562260998,-0.012173374183475971,257.3535153865814,
1300,83264,299,100,0.25,0.0,0,1,0.22602030832786113,0.006668845686363056,-0.016690193791873753,278.3792085647583,
1400,89664,299,100,0.27,0.0,0,1,0.13581161864567548,0.010753969494544435,-0.009748035343363881,299.24385833740234,
1500,96064,300,100,0.23,0.0,0,1,0.21415329445153475,0.009475680355535587,-0.01579114282503724,319.994469165802,
1600,102464,300,100,0.21,0.0,0,1,0.21397279459051788,0.01011775843653595,-0.019495250773616135,341.1275088787079,
1700,108864,300,100,0.27,0.0,0,1,0.2453425470739603,0.006102275734519935,-0.026833471201825887,361.8883306980133,
1800,115264,301,100,0.24,0.0,0,1,0.28241299535147846,0.0048027091561380075,-0.017908439156599343,382.6713182926178,
1900,121664,301,100,0.21,0.0,0,1,0.23114401538623497,0.011199165717698634,-0.013389236642979085,403.5632073879242,
2000,128064,301,100,0.21,0.0,0,1,0.30044786661164835,0.00998845662252279,-0.01108366809785366,424.40695095062256,
2100,134464,302,100,0.24,0.0,0,1,0.2057460192590952,0.011836647194286343,-0.015234320424497128,445.1684603691101,
2200,140864,302,100,0.19,0.0,0,1,0.18773775559384376,0.01440098218881758,-0.011982148746028543,466.0183959007263,
2300,147264,302,100,0.14,0.0,0,1,0.2819823590107262,0.013006042485358194,-0.023479489143937826,486.9311363697052,
2400,153664,302,100,0.26,0.0,0,1,0.14440858631860465,0.0111456132181047,-0.009328909451141953,507.81133484840393,
2500,160064,302,100,0.27,0.0,0,1,0.2301967495586723,0.012198232559967437,-0.012362318229861557,528.5807831287384,
2600,166464,302,100,0.18,0.0,0,1,0.16399757843464613,0.0107768938614754,-0.010834870161488652,549.4910140037537,
2700,172864,301,100,0.22,0.0,0,1,0.1353721800551284,0.009217990129400278,-0.013078763731755316,572.4836070537567,
2800,179264,301,100,0.26,0.0,0,1,0.257571573369205,0.01126539789402159,-0.007865414954721928,594.6129994392395,
2900,185664,300,100,0.2,0.0,0,1,0.2277205946156755,0.006900494314322714,-0.02523206640034914,618.5172922611237,
3000,192064,299,100,0.27,0.0,0,1,0.22220717195887119,0.0068664312129840255,-0.01885851181577891,642.1296744346619,
3100,198464,298,100,0.17,0.0,0,1,0.3813191526569426,0.02206742586713517,-0.026860502242925577,664.9899640083313,
3200,204864,297,100,0.25,0.0,0,1,0.23310872830916196,0.01760918117724941,-0.02794175420422107,688.3689260482788,
3300,211264,297,100,0.18,0.0,0,1,0.24113851902075112,0.008774157002335414,-0.017236283514648676,710.0276837348938,
3400,217664,297,100,0.26,0.0,0,1,0.20171573013067245,0.004985081213817466,-0.01933963317424059,732.5118420124054,
3500,224064,296,100,0.23,0.0,0,1,0.18048999831080437,0.012316375232330756,-0.017496496671810746,754.9932723045349,
3600,230464,296,100,0.22,0.0,0,1,0.3299336261115968,0.013119246854330413,-0.027494170470163226,776.2732410430908,
3700,236864,296,100,0.25,0.0,0,1,0.24209940538275987,0.002902906300732866,-0.022699699737131596,798.8356251716614,
3800,243264,296,100,0.33,0.0,0,1,0.18202440219465643,0.005903723067604005,-0.017721369629725814,820.8633539676666,
3900,249664,296,100,0.2,0.0,0,1,0.27178334002383053,0.009626014601963107,-0.02612597797997296,842.628556728363,
4000,256064,296,100,0.2,0.0,0,1,0.3087062598206103,0.011001520106219687,-0.027119104517623782,865.0602481365204,
4100,262464,295,100,0.13,0.0,0,1,0.3063674634322524,0.014780868681555148,-0.025189051521010697,888.4202353954315,
4200,268864,295,100,0.11,0.0,0,1,0.3628372917883098,0.235397202653985,-0.019435956375673413,910.8072619438171,
4300,275264,295,100,0.12,0.0,0,1,0.3973502698354423,0.006832720449892804,-0.028346041508484632,932.3656525611877,
4400,281664,295,100,0.14,0.0,0,1,0.3026489610783756,0.4370961872191401,-0.02564504509791732,953.9977848529816,
4500,288064,295,100,0.17,0.0,0,1,0.19980350194964558,0.01585301649538451,-0.025061275344341993,976.0004215240479,
4600,294464,294,100,0.3,0.0,0,1,0.2666789225768298,0.009533443317195633,-0.02586012298706919,999.1418550014496,
4700,300864,294,100,0.27,0.0,0,1,0.2236248308327049,0.018664583694771864,-0.016805238381493837,1022.0369799137115,
4800,307264,294,100,0.11,0.0,0,1,0.26565038599073887,0.002242569185909815,-0.022340885014273226,1044.1427524089813,
4900,313664,294,100,0.23,0.0,0,1,0.2670481177046895,0.006780892221286194,-0.025839331443421543,1065.9864919185638,
5000,320064,294,100,0.25,0.0,0,1,0.23312302632257342,0.01108970446512103,-0.022632009582594037,1087.8636293411255,
5100,326464,294,100,0.24,0.0,0,1,0.24503371072933078,0.007497741851693718,-0.026735095656476915,1109.0060324668884,
5200,332864,294,100,0.23,0.0,0,1,0.3136567616602406,0.007343232005950995,-0.023005468538030982,1130.5294234752655,
5300,339264,294,100,0.24,0.0,0,1,0.27092357352375984,0.005672357787261717,-0.021288752323016524,1151.7840776443481,
5400,345664,294,100,0.22,0.0,0,1,0.2865887166117318,0.006346550053422106,-0.022344786673784256,1173.1754941940308,
5500,352064,294,100,0.22,0.0,0,1,0.21292750106658787,0.007950913393869996,-0.019208558602258563,1194.9832396507263,
5600,358464,294,100,0.18,0.0,0,1,0.37953629763796926,0.010915891070908401,-0.022933139465749264,1217.3940682411194,
5700,364864,294,100,0.27,0.0,0,1,0.2679919002112001,0.00977274070828571,-0.019084424595348537,1240.3844344615936,
5800,371264,293,100,0.19,0.0,0,1,0.3143311161547899,0.011532398631970864,-0.016189156740438193,1264.231961965561,
5900,377664,293,100,0.24,0.0,0,1,0.20051293080905452,0.005963552926914417,-0.01765881315805018,1287.7674043178558,
6000,384064,293,100,0.17,0.0,0,1,0.2800271110609174,0.008128032359309145,-0.021756614674814045,1309.645425081253,
6100,390464,293,100,0.21,0.0,0,1,0.26014122902415693,0.004548634002276231,-0.019763449439778924,1331.3081140518188,
6200,396864,292,100,0.23,0.0,0,1,0.24790631490759552,0.021321702923160046,-0.017452749190852046,1354.555169582367,
6300,403264,292,100,0.19,0.0,0,1,0.18909642391372472,0.006838342447736068,-0.020989028504118323,1376.955180644989,
6400,409664,292,100,0.24,0.0,0,1,0.26473484141752124,0.00789514711141237,-0.025149855762720108,1399.9376621246338,
6500,416064,292,100,0.21,0.0,0,1,0.32011778419837356,0.013193825834605377,-0.027300442336127162,1421.6198534965515,
6600,422464,292,100,0.23,0.0,0,1,0.27131304872455075,0.012604759249370545,-0.023116822296287864,1443.2742674350739,
6700,428864,292,100,0.18,0.0,0,1,0.22871062706690282,0.004317654231272172,-0.02539455938676838,1464.9725604057312,
6800,435264,292,100,0.18,0.0,0,1,0.3121183165349066,0.00863795824261615,-0.025625041453167796,1486.854331254959,
6900,441664,292,100,0.27,0.0,0,1,0.3742729565128684,0.01014621397916926,-0.021595503785647452,1508.7431914806366,
7000,448064,292,100,0.24,0.0,0,1,0.2828933885321021,0.004034145466903283,-0.0322062021587044,1530.2287154197693,
7100,454464,292,100,0.17,0.0,0,1,0.33616722584702075,0.013080413169518579,-0.030203759437426925,1551.9651567935944,
7200,460864,292,100,0.22,0.0,0,1,0.2392183137126267,0.014135532994259847,-0.020955251646228135,1573.67138838768,
7300,467264,292,100,0.21,0.0,0,1,0.3369952791836113,0.008793352157226764,-0.03145646466873586,1595.134346961975,
7400,473664,292,100,0.19,0.0,0,1,0.3095234481152147,0.005195145073230378,-0.02032526838593185,1617.9206023216248,
7500,480064,292,100,0.21,0.0,0,1,0.3098549696151167,0.009948192862793803,-0.020017884206026793,1639.9924988746643,
7600,486464,292,100,0.19,0.0,0,1,0.34937326004728675,0.008332931211043615,-0.027392500021960586,1663.8121676445007,
7700,492864,292,100,0.25,0.0,0,1,0.32067028572782874,0.008520870520442259,-0.028471044497564435,1685.9094326496124,
7800,499264,292,100,0.21,0.0,0,1,0.3113728070165962,0.0076690872010658495,-0.02137410338036716,1707.9391973018646,
7900,505664,292,100,0.19,0.0,0,1,0.3018782138824463,0.010060826491098851,-0.02796895324718207,1729.701263666153,
8000,512064,292,100,0.21,0.0,0,1,0.2650709510780871,0.00989833018684294,-0.02469640178605914,1752.2192583084106,
8100,518464,292,100,0.17,0.0,0,1,0.3286958113312721,0.007622285986144561,-0.029766553547233343,1774.2450306415558,
8200,524864,292,100,0.23,0.0,0,1,0.3412537663243711,0.009544300133711658,-0.03658130479743704,1796.7266068458557,
8300,531264,292,100,0.2,0.0,0,1,0.29635196132585406,0.00809682566250558,-0.029749486362561584,1818.8933820724487,
8400,537664,291,100,0.22,0.0,0,1,0.19931477843783796,0.005543590028537437,-0.02057530777528882,1843.0741653442383,
8500,544064,291,100,0.22,0.0,0,1,0.25032653484959155,0.0074269954493502155,-0.022690935526043177,1864.2963800430298,
8600,550464,291,100,0.14,0.0,0,1,0.2674058278789744,0.0038872649442964757,-0.019946941290982068,1887.400425195694,
8700,556864,290,100,0.26,0.0,0,1,0.29311836417764425,0.011146280201501213,-0.021147359628230333,1913.6522998809814,
8800,563264,290,100,0.22,0.0,0,1,0.26223876606673,0.011080003198003396,-0.023297297186218202,1939.0021090507507,
8900,569664,289,100,0.21,0.0,0,1,0.2854640898294747,0.007313747541047633,-0.026999482535757124,1966.7948508262634,
9000,576064,288,100,0.26,0.0,0,1,0.2942359595326707,0.009107615900575183,-0.016511764319147915,1995.17391705513,
9100,582464,287,100,0.25,0.0,0,1,0.25198493152856827,0.010999100129993167,-0.021370616974309087,2025.3512749671936,
9200,588864,287,100,0.28,0.0,0,1,0.24713213377981447,0.0036556449749696185,-0.026071593107189983,2051.5052201747894,
9300,595264,287,100,0.25,0.0,0,1,0.34713264292804524,0.00871864908549469,-0.032239557011052966,2073.959315061569,
9400,601664,286,100,0.24,0.0,0,1,0.2843296090140939,0.005998391279717907,-0.03050907122087665,2098.451140642166,
9500,608064,286,100,0.23,0.0,0,1,0.28557673492468894,0.008439979326794855,-0.024086087243631482,2123.075785636902,
9600,614464,285,100,0.21,0.0,0,1,0.27605037670582533,0.007321861168748001,-0.027917251456528902,2151.0096979141235,
9700,620864,285,100,0.32,0.0,0,1,0.28084924013819546,0.010328596072213259,-0.017856814083643258,2177.2955524921417,
9800,627264,284,100,0.19,0.0,0,1,0.292687717708759,0.013963063574919943,-0.021418357675429434,2201.0877964496613,
9900,633664,284,100,0.2,0.0,0,1,0.32337623555213213,0.010944294554064982,-0.02524034259840846,2226.767989397049,
10000,640064,284,100,0.19,0.0,0,1,0.28355580754578114,0.01003550659333996,-0.020661327755078673,2251.5557613372803,
10100,646464,284,100,0.18,0.0,0,1,0.2701944443397224,0.00891585279168794,-0.018230117275379598,2273.5347595214844,
10200,652864,284,100,0.25,0.0,0,1,0.28255143645219505,0.016406776732765138,-0.023514479922596365,2294.8142251968384,
10300,659264,284,100,0.19,0.0,0,1,0.30465502315200865,0.009991723713028478,-0.027050566277466714,2318.452476978302,
10400,665664,284,100,0.29,0.0,0,1,0.31023544119670987,0.006043068191502243,-0.028541464707814157,2339.839267730713,
10500,672064,284,100,0.2,0.0,0,1,0.24430418922565877,0.007136856242141221,-0.026837830897420645,2364.2884323596954,
10600,678464,283,100,0.19,0.0,0,1,0.2956449098419398,0.005381051347285393,-0.021825583069585264,2389.2142329216003,
10700,684864,283,100,0.22,0.0,0,1,0.32260746508836746,0.006259729983867146,-0.03082614205777645,2416.2239973545074,
10800,691264,283,100,0.25,0.0,0,1,0.2302771545946598,0.004132629277592059,-0.023143332917243242,2440.9160516262054,
10900,697664,282,100,0.2,0.0,0,1,0.2195414425805211,0.013453645893605426,-0.024238178855739534,2465.431556224823,
11000,704064,282,100,0.19,0.0,0,1,0.2634125768672675,0.0067635694576893,-0.025708568980917335,2489.40411400795,
11100,710464,282,100,0.17,0.0,0,1,0.26810207846574485,0.006003133035846986,-0.02435946313198656,2513.8118011951447,
11200,716864,282,100,0.21,0.0,0,1,0.24894429929554462,0.005229042491919245,-0.02057617052923888,2538.7708530426025,
11300,723264,282,100,0.29,0.0,0,1,0.31532047456130385,0.008678521215188084,-0.026673007698263973,2563.730669260025,
11400,729664,282,100,0.22,0.0,0,1,0.31432001339271665,0.010774494388897438,-0.025005056289955974,2586.5176100730896,
11500,736064,282,100,0.28,0.0,0,1,0.31283893098589033,0.008918747087591328,-0.023988778702914715,2609.1105394363403,
11600,742464,282,100,0.2,0.0,0,1,0.24505987856537104,0.006496792542748153,-0.023012702236883342,2632.7327744960785,
11700,748864,282,100,0.23,0.0,0,1,0.19093818590044975,0.009833699667069595,-0.018781350663630292,2655.0939104557037,
11800,755264,281,100,0.18,0.0,0,1,0.26423988409806043,0.005970872389298165,-0.020849741878919303,2680.190864086151,
11900,761664,281,100,0.28,0.0,0,1,0.1363099138252437,0.01114276683802018,-0.018026707344688475,2704.512282371521,
12000,768064,281,100,0.25,0.0,0,1,0.28813368105329573,0.012229374613525579,-0.02054934110492468,2728.746519088745,
12100,774464,281,100,0.19,0.0,0,1,0.3570758868008852,0.004915746103506535,-0.022287477098871022,2752.0749082565308,
12200,780864,281,100,0.36,0.0,0,1,0.21445679711177945,0.006189373256347608,-0.023245288815815,2775.5792524814606,
12300,787264,281,100,0.27,0.0,0,1,0.3104116141330451,0.004212748784993892,-0.024809998518321663,2800.8141317367554,
12400,793664,280,100,0.27,0.0,0,1,0.2842302529606968,0.004733499839858268,-0.02862599608488381,2825.025342941284,
12500,800064,280,100,0.17,0.0,0,1,0.36802059737965465,0.013979451141494792,-0.02867830655304715,2850.679042339325,
12600,806464,280,100,0.25,0.0,0,1,0.30063957744278014,0.012760962170432322,-0.022769437171518803,2873.0940279960632,
12700,812864,280,100,0.24,0.0,0,1,0.2826718487776816,0.010257756883220281,-0.018076768144965172,2895.596368074417,
12800,819264,280,100,0.3,0.0,0,1,0.22806512867100537,0.014859381797577953,-0.02012934978120029,2920.27645277977,
12900,825664,280,100,0.35,0.0,0,1,0.3254142636433244,0.01017664217215497,-0.026741322421003133,2945.621042251587,
13000,832064,279,100,0.21,0.0,0,1,0.29671834385953844,0.0051525596227293136,-0.025556522887200117,2971.9842026233673,
13100,838464,279,100,0.23,0.0,0,1,0.3276299082208425,0.008242565258115064,-0.032744152238592505,2997.761973142624,
13200,844864,279,100,0.24,0.0,0,1,0.28327860380522907,0.006432986880099634,-0.028107083635404706,3024.020251750946,
13300,851264,279,100,0.22,0.0,0,1,0.2733904831111431,0.005622133696306264,-0.0244668775703758,3050.14688539505,
13400,857664,278,100,0.18,0.0,0,1,0.23548770672641695,0.012310443635215051,-0.025760944932699203,3076.2848002910614,
13500,864064,278,100,0.25,0.0,0,1,0.27522776694968343,0.00395529030902253,-0.02260009723249823,3102.114679813385,
13600,870464,278,100,0.22,0.0,0,1,0.3737422793637961,0.015106776232642005,-0.029888160061091185,3126.8075728416443,
13700,876864,278,100,0.15,0.0,0,1,0.34634020226076245,0.014590564227546565,-0.03283396549522877,3152.292358160019,
13800,883264,278,100,0.21,0.0,0,1,0.27903710945975035,0.008212758100853534,-0.024777385056950152,3176.3262646198273,
13900,889664,278,100,0.29,0.0,0,1,0.29069656506180763,0.015319939113396686,-0.024952468113042414,3200.22540807724,
14000,896064,278,100,0.2,0.0,0,1,0.2778976680710912,0.0217638996837195,-0.02578958950471133,3222.853400707245,
14100,902464,278,100,0.31,0.0,0,1,0.25167414627503604,0.008455678449536208,-0.024300229037180543,3244.489967107773,
14200,908864,278,100,0.25,0.0,0,1,0.2715726790484041,0.007380354683846235,-0.022184972767718136,3265.828422307968,
14300,915264,278,100,0.21,0.0,0,1,0.26147108629811555,0.010050172732007923,-0.019904210814274848,3288.502904176712,
