Starting new run: with args Namespace(algo='ppo', alpha=0.99, clip_param=0.1, cuda=False, cuda_deterministic=False, entropy_coef=0.01, env_name='Warehouse', eps=1e-05, eval_interval=None, fnn_hidden_sizes=[512, 256], gae_lambda=0.95, gail=False, gail_batch_size=128, gail_epoch=5, gail_experts_dir='./gail_experts', gamma=0.99, log_dir='/tmp/gym/', log_interval=100, lr=0.00025, max_grad_norm=0.5, num_env_steps=4000000.0, num_mini_batch=32, num_processes=32, num_steps=8, ppo_epoch=4, rec_hidden_size=128, recurrent_policy=True, save_dir='./trained_models/', save_interval=100, seed=20, use_gae=True, use_linear_lr_decay=True, use_proper_time_limits=False, value_loss_coef=1.0, yaml_file='RNN')
And parameters: {'name': 'RNN_warehouse', 'env_type': 'warehouse', 'num_frames': 1, 'time_horizon': 8, 'fully_connected': True, 'convolutional': False, 'recurrent': True, 'seq_len': 8, 'influence': False}
0,256,293,100,0.09,0.0,0,1,1.385831912048161,3.3864955592453043,-0.009065711870789528,0.8726024627685547,
100,25856,299,100,0.26,0.0,0,1,0.7400897450279444,0.05111952204970294,-0.023231886298162863,86.44862723350525,
200,51456,297,100,0.35,0.0,0,1,0.387394817895256,0.032853626118367174,-0.007161895977333188,172.83516359329224,
300,77056,300,100,0.28,0.0,0,1,0.3273996205534786,0.011476454619696597,-0.005785310087958351,256.56144165992737,
400,102656,293,100,0.43,0.0,0,1,0.3136670283274725,0.012152135773703776,-0.014807068684604019,350.3377776145935,
500,128256,294,100,0.39,0.0,0,1,0.305938417208381,0.005770291554199503,-0.008352565200766549,435.8905379772186,
600,153856,295,100,0.36,0.0,0,1,0.36463604762684554,0.007931892268061347,-0.01179992372635752,520.0813343524933,
700,179456,297,100,0.37,0.0,0,1,0.3029650554526597,0.005530563812499167,-0.014859979230095632,603.7693274021149,
800,205056,297,100,0.39,0.0,0,1,0.27713195385877043,0.010175261251333723,-0.010973261203616858,688.7239067554474,
900,230656,297,100,0.52,1.0,0,1,0.2403532799507957,0.007003023519473572,-0.013126873120199889,776.3133261203766,
1000,256256,297,100,0.46,0.0,0,1,0.21486209926661104,0.014145567571631545,-0.009050804161233827,860.9176115989685,
1100,281856,298,100,0.48,0.0,0,1,0.2881156521034427,0.00497263081751953,-0.014339288827613927,943.5033140182495,
1200,307456,299,100,0.48,0.0,0,1,0.2469835732044885,0.009573435450874968,-0.010194603848503903,1027.6282074451447,
1300,333056,299,100,0.54,1.0,0,1,0.24434476110036485,0.006322454010842193,-0.010969663853757083,1110.2504830360413,
1400,358656,300,100,0.45,0.0,0,1,0.23042452799563762,0.006817854695327696,-0.010169151413720101,1194.3219149112701,
1500,384256,300,100,0.44,0.0,0,1,0.22369908023392782,0.008935497373613543,-0.01331221515283687,1278.6821839809418,
1600,409856,299,100,0.41,0.0,0,1,0.29809219820890576,0.005696614563021285,-0.014466652180999517,1366.3984100818634,
1700,435456,300,100,0.45,0.0,0,1,0.22426330635789782,0.007159704551781942,-0.011747999989893287,1448.6760249137878,
1800,461056,300,100,0.37,0.0,0,1,0.22063681192230433,0.007359572951372684,-0.00981466326629743,1533.9258394241333,
1900,486656,300,100,0.41,0.0,0,1,0.23196513138827868,0.0065305063036475985,-0.014763876039069146,1619.9017460346222,
2000,512256,301,100,0.42,0.0,0,1,0.20786293315450166,0.0036378721151777427,-0.010966924775857478,1701.8167691230774,
2100,537856,301,100,0.46,0.0,0,1,0.1995403825712856,0.00605564183797469,-0.012526314829301555,1786.8657565116882,
2200,563456,301,100,0.43,0.0,0,1,0.19085328923756606,0.006302732600943273,-0.008862590068019927,1869.7219214439392,
2300,589056,301,100,0.53,1.0,0,1,0.15880487100366736,0.006696620700040512,-0.011346721366862766,1950.9227449893951,
2400,614656,301,100,0.52,1.0,0,1,0.18691235742880963,0.005170468528604033,-0.011453119514044374,2039.7722926139832,
2500,640256,301,100,0.41,0.0,0,1,0.181455588011886,0.004556279915391315,-0.014089755713939667,2126.0159170627594,
2600,665856,301,100,0.45,0.0,0,1,0.1670264170388691,0.005012225828750161,-0.009293525130487978,2211.087957382202,
2700,691456,301,100,0.39,0.0,0,1,0.22421199238306144,0.004377723829861679,-0.014370816759765148,2296.040965795517,
2800,717056,301,100,0.39,0.0,0,1,0.18544204492354766,0.005947164999497545,-0.014265297329984605,2375.5499453544617,
2900,742656,302,100,0.46,0.0,0,1,0.18517316698853392,0.0070784418085168,-0.009435678162844852,2454.3804774284363,
3000,768256,303,100,0.51,1.0,0,1,0.17314508092022152,0.005061274205445443,-0.009014662151457742,2533.139096260071,
3100,793856,303,100,0.44,0.0,0,1,0.21536792667757254,0.008276809219069037,-0.012710853887256235,2611.9286456108093,
3200,819456,304,100,0.55,1.0,0,1,0.15162021462674602,0.007122090724124064,-0.007882968173362315,2690.549191713333,
3300,845056,305,100,0.54,1.0,0,1,0.18198024695448112,0.0059607254288494005,-0.013318879442522302,2769.721918821335,
3400,870656,304,100,0.5,0.5,0,1,0.15469485922221793,0.008436328694187978,-0.010318430897314101,2857.599117040634,
3500,896256,304,100,0.45,0.0,0,1,0.21941401847288944,0.005555403779567314,-0.013738913257839158,2948.1126465797424,
3600,921856,302,100,0.52,1.0,0,1,0.1649286151969136,0.006054269282685709,-0.008644968416774645,3043.2693881988525,
3700,947456,303,100,0.54,1.0,0,1,0.1526886465580901,0.0063772122186946945,-0.00826508633326739,3124.9489181041718,
3800,973056,303,100,0.48,0.0,0,1,0.14646995266957674,0.007279810806721798,-0.01051805928000249,3207.006073951721,
3900,998656,303,100,0.41,0.0,0,1,0.14819844208250288,0.00733956543945169,-0.010321019886760041,3289.292864084244,
4000,1024256,303,100,0.52,1.0,0,1,0.10377752578642685,0.007033724990378687,-0.008243663120083511,3371.2763888835907,
4100,1049856,304,100,0.51,1.0,0,1,0.1574426825509363,0.005995748949999324,-0.010223771794699132,3452.8520588874817,
4200,1075456,304,100,0.54,1.0,0,1,0.1620355747436406,0.004562664568766195,-0.01374505044077523,3534.2740111351013,
4300,1101056,304,100,0.46,0.0,0,1,0.1842645824945066,0.004504432103146883,-0.012941427805344574,3616.1527767181396,
4400,1126656,304,100,0.46,0.0,0,1,0.17456149237114005,0.005775366955276695,-0.014247563725803047,3697.3780086040497,
4500,1152256,304,100,0.46,0.0,0,1,0.1280381352707991,0.0036523462235322768,-0.010157242431887425,3778.841614961624,
4600,1177856,305,100,0.48,0.0,0,1,0.13413295721397844,0.007671173428207112,-0.01000001112697646,3860.5640473365784,
4700,1203456,305,100,0.42,0.0,0,1,0.17163777688983828,0.006892669603530521,-0.004246894677635282,3941.688252687454,
4800,1229056,305,100,0.49,0.0,0,1,0.14322366176111245,0.005360117622331018,-0.009701737093564589,4023.6415722370148,
4900,1254656,305,100,0.45,0.0,0,1,0.1586044820069219,0.007393698670057347,-0.01121432610671036,4105.845281600952,
5000,1280256,305,100,0.54,1.0,0,1,0.15961023476847913,0.005253470037587249,-0.010853753134142607,4187.945098400116,
5100,1305856,305,100,0.52,1.0,0,1,0.1243032805796247,0.004905070327822614,-0.00931494400720112,4269.343322277069,
5200,1331456,306,100,0.55,1.0,0,1,0.13601787695779421,0.0052756606742150325,-0.00974805632722564,4350.586540699005,
5300,1357056,306,100,0.42,0.0,0,1,0.17283614213374676,0.005899864900129614,-0.00891893359948881,4431.782802581787,
5400,1382656,306,100,0.46,0.0,0,1,0.11864023728685424,0.006992411092141992,-0.006513456697575748,4512.906204462051,
5500,1408256,306,100,0.48,0.0,0,1,0.13896341614508856,0.006031980058651243,-0.009071428328752518,4595.312166929245,
5600,1433856,306,100,0.44,0.0,0,1,0.1350407917097982,0.0045812042441752965,-0.011423540949181188,4676.688279867172,
5700,1459456,306,100,0.47,0.0,0,1,0.0991344785406909,0.0060817075552677125,-0.007217471080366522,4758.507211923599,
5800,1485056,306,100,0.47,0.0,0,1,0.1109954966159421,0.0053530835386936815,-0.006963165360502899,4839.7992877960205,
5900,1510656,306,100,0.53,1.0,0,1,0.13778266357394386,0.005768463953245373,-0.007320583943510428,4921.161257743835,
6000,1536256,307,100,0.41,0.0,0,1,0.10262292431798414,0.004322533959680186,-0.007964571937918663,5002.569270372391,
6100,1561856,307,100,0.46,0.0,0,1,0.12576230733793636,0.004211923615912383,-0.007887057479820214,5085.967488765717,
6200,1587456,306,100,0.45,0.0,0,1,0.14113277745127562,0.0036851355789622176,-0.011868887857417576,5170.884550571442,
6300,1613056,306,100,0.45,0.0,0,1,0.14199456377900788,0.005320733744156314,-0.009227197471773252,5255.233157157898,
6400,1638656,306,100,0.53,1.0,0,1,0.12594796470693836,0.007079374802515304,-0.008885227085556835,5342.1740646362305,
